Date,Bullish,Neutral,Bearish,Spread,Spread_MA20,SP500_Price_x,SP500_Price_y,SP500_Price
2006-02-09,40.19,25.230000000000004,34.58,5.609999999999999,14.414000000000001,1263.780029296875,1263.780029296875,1263.780029296875
2006-02-16,40.18,24.11,35.709999999999994,4.470000000000006,15.000000000000004,1289.3800048828125,1289.3800048828125,1289.3800048828125
2006-02-23,43.21,28.4,28.4,14.810000000000002,14.611500000000001,1287.7900390625,1287.7900390625,1287.7900390625
2006-03-02,40.94,29.92,29.13,11.81,15.656500000000003,1289.1400146484375,1289.1400146484375,1289.1400146484375
2006-03-09,41.21,28.02,30.77,10.440000000000005,15.819500000000001,1272.22998046875,1272.22998046875,1272.22998046875
2006-03-16,46.55,20.69,32.76,13.790000000000006,17.214000000000006,1305.3299560546875,1305.3299560546875,1305.3299560546875
2006-03-23,43.75,28.75,27.500000000000004,16.249999999999996,17.257,1301.6700439453125,1301.6700439453125,1301.6700439453125
2006-03-30,37.21,30.23,32.56,4.649999999999999,15.708000000000002,1300.25,1300.25,1300.25
2006-04-06,47.67,29.07,23.26,24.41,15.336500000000004,1309.0400390625,1309.0400390625,1309.0400390625
2006-04-13,45.36,26.8,27.84,17.520000000000003,14.146,1289.1199951171875,1289.1199951171875,1289.1199951171875
2006-04-20,33.73,25.44,40.83,-7.100000000000001,12.340500000000002,1311.4599609375,1311.4599609375,1311.4599609375
2006-04-27,42.11,21.93,35.96,6.149999999999999,11.122000000000002,1309.719970703125,1309.719970703125,1309.719970703125
2006-05-04,45.89,20.55,33.56,12.329999999999998,10.537,1312.25,1312.25,1312.25
2006-05-11,54.900000000000006,17.65,27.450000000000003,27.450000000000003,11.268500000000001,1305.9200439453125,1305.9200439453125,1305.9200439453125
2006-05-18,39.39,16.97,43.64,-4.25,11.016500000000002,1261.81005859375,1261.81005859375,1261.81005859375
2006-05-25,33.040000000000006,21.43,45.540000000000006,-12.5,10.935000000000002,1272.8800048828125,1272.8800048828125,1272.8800048828125
2006-06-01,30.77,19.23,50.0,-19.230000000000004,7.9795,1285.7099609375,1285.7099609375,1285.7099609375
2006-06-08,26.23,28.69,45.08,-18.85,5.828500000000001,1257.9300537109375,1257.9300537109375,1257.9300537109375
2006-06-15,26.41,18.61,54.98,-28.57,4.5280000000000005,1256.1600341796875,1256.1600341796875,1256.1600341796875
2006-06-22,34.4,24.0,41.6,-7.200000000000003,3.5995,1245.5999755859375,1245.5999755859375,1245.5999755859375
2006-06-29,38.6,21.64,39.77,-1.1700000000000017,3.2604999999999995,1272.8699951171875,1272.8699951171875,1272.8699951171875
2006-07-06,37.7,19.67,42.620000000000005,-4.920000000000002,2.7909999999999995,1274.0799560546875,1274.0799560546875,1274.0799560546875
2006-07-13,36.5,24.09,39.42,-2.9200000000000017,1.9044999999999994,1242.280029296875,1242.280029296875,1242.280029296875
2006-07-20,23.85,18.35,57.8,-33.95,-0.3835000000000008,1249.1300048828125,1249.1300048828125,1249.1300048828125
2006-07-27,34.88,22.09,43.02,-8.14,-1.312500000000001,1263.199951171875,1263.199951171875,1263.199951171875
2006-08-03,31.46,21.35,47.19,-15.729999999999997,-2.7885000000000013,1280.27001953125,1280.27001953125,1280.27001953125
2006-08-10,36.59,21.95,41.46,-4.869999999999997,-3.844500000000001,1271.81005859375,1271.81005859375,1271.81005859375
2006-08-17,30.53,33.68,35.79,-5.259999999999998,-4.340000000000001,1297.47998046875,1297.47998046875,1297.47998046875
2006-08-24,39.35,23.23,37.42,1.9300000000000068,-5.464,1296.06005859375,1296.06005859375,1296.06005859375
2006-08-31,41.57,32.58,25.840000000000003,15.729999999999997,-5.553500000000001,1303.8199462890625,1303.8199462890625,1303.8199462890625
2006-09-07,42.99,27.1,29.91,13.080000000000004,-4.5445,1294.02001953125,1294.02001953125,1294.02001953125
2006-09-14,47.95,13.7,38.36,9.589999999999996,-4.3725000000000005,1316.280029296875,1316.280029296875,1316.280029296875
2006-09-21,47.75,18.02,34.23,13.520000000000003,-4.313000000000001,1318.030029296875,1318.030029296875,1318.030029296875
2006-09-28,51.32,15.79,32.89,18.43,-4.764,1338.8800048828125,1338.8800048828125,1338.8800048828125
2006-10-05,37.78,15.56,46.67,-8.89,-4.996,1353.219970703125,1353.219970703125,1353.219970703125
2006-10-12,48.98,13.27,37.76,11.220000000000006,-3.81,1362.8299560546875,1362.8299560546875,1362.8299560546875
2006-10-19,54.2,16.03,29.770000000000003,24.43,-1.627,1366.9599609375,1366.9599609375,1366.9599609375
2006-10-26,52.17,17.39,30.43,21.74,0.4025000000000002,1389.0799560546875,1389.0799560546875,1389.0799560546875
2006-11-02,43.75,19.38,36.88,6.869999999999997,2.1745,1367.3399658203125,1367.3399658203125,1367.3399658203125
2006-11-09,50.6,22.89,26.51,24.09,3.739,1378.3299560546875,1378.3299560546875,1378.3299560546875
2006-11-16,46.56,22.9,30.53,16.03,4.599,1399.760009765625,1399.760009765625,1399.760009765625
2006-11-23,41.94,16.13,41.94,0.0,4.845000000000001,1406.0899658203125,1406.0899658203125,1406.0899658203125
2006-11-30,40.22,12.29,47.49,-7.270000000000003,4.6275,1400.6300048828125,1400.6300048828125,1400.6300048828125
2006-12-07,38.940000000000005,19.47,41.59,-2.6499999999999915,6.192500000000001,1407.2900390625,1407.2900390625,1407.2900390625
2006-12-14,41.33,20.67,38.0,3.3299999999999983,6.766,1425.489990234375,1425.489990234375,1425.489990234375
2006-12-21,39.08,18.39,42.53,-3.450000000000003,7.380000000000001,1418.300048828125,1418.300048828125,1418.300048828125
2006-12-28,46.0,18.0,36.0,10.0,8.123500000000002,1424.72998046875,1424.72998046875,1424.72998046875
2007-01-04,49.14,21.55,29.31,19.83,9.378,1418.3399658203125,1418.3399658203125,1418.3399658203125
2007-01-11,44.440000000000005,21.3,34.260000000000005,10.18,9.7905,1423.8199462890625,1423.8199462890625,1423.8199462890625
2007-01-18,57.78,15.15,27.27,30.51,10.529499999999999,1426.3699951171875,1426.3699951171875,1426.3699951171875
2007-01-25,39.51,27.16,33.33,6.18,10.1845,1423.9000244140625,1423.9000244140625,1423.9000244140625
2007-02-01,46.32,23.16,30.53,15.79,10.494499999999999,1445.93994140625,1445.93994140625,1445.93994140625
2007-02-08,46.150000000000006,23.85,30.0,16.150000000000006,10.626,1448.31005859375,1448.31005859375,1448.31005859375
2007-02-15,47.57,21.36,31.07,16.500000000000004,10.5295,1456.81005859375,1456.81005859375,1456.81005859375
2007-02-22,53.85,23.85,22.31,31.54,12.551,1456.3800048828125,1456.3800048828125,1456.3800048828125
2007-03-01,36.63,23.76,39.6,-2.969999999999999,11.8415,1403.1700439453125,1403.1700439453125,1403.1700439453125
2007-03-08,35.8,19.32,44.89,-9.090000000000003,10.1655,1401.8900146484375,1401.8900146484375,1401.8900146484375
2007-03-15,32.99,21.65,45.36,-12.369999999999996,8.459999999999999,1392.280029296875,1392.280029296875,1392.280029296875
2007-03-22,43.88,23.02,33.09,10.79,8.656,1434.5400390625,1434.5400390625,1434.5400390625
2007-03-29,42.68,31.71,25.61,17.07,8.305000000000001,1422.530029296875,1422.530029296875,1422.530029296875
2007-04-05,32.26,27.96,39.78,-7.520000000000003,7.1275,1443.760009765625,1443.760009765625,1443.760009765625
2007-04-12,40.85,21.13,38.03,2.819999999999993,7.2685,1447.800048828125,1447.800048828125,1447.800048828125
2007-04-19,46.94,23.47,29.59,17.349999999999998,8.4995,1470.72998046875,1470.72998046875,1470.72998046875
2007-04-26,39.24,22.78,37.97,1.2700000000000031,8.6955,1494.25,1494.25,1494.25
2007-05-03,28.57,17.14,54.290000000000006,-25.72000000000001,7.242999999999998,1502.3900146484375,1502.3900146484375,1502.3900146484375
2007-05-10,42.86,14.29,42.86,0.0,7.4155,1491.469970703125,1491.469970703125,1491.469970703125
2007-05-17,38.39,25.0,36.61,1.7800000000000011,7.004499999999998,1512.75,1512.75,1512.75
2007-05-24,37.35,24.1,38.55,-1.2000000000000028,5.952999999999999,1507.510009765625,1507.510009765625,1507.510009765625
2007-05-31,33.33,21.88,44.79,-11.46,4.8709999999999996,1530.6199951171875,1530.6199951171875,1530.6199951171875
2007-06-07,40.59,16.830000000000002,42.57,-1.980000000000004,3.246499999999999,1490.719970703125,1490.719970703125,1490.719970703125
2007-06-14,37.3,19.05,43.65,-6.350000000000001,2.6199999999999988,1522.969970703125,1522.969970703125,1522.969970703125
2007-06-21,43.16,23.16,33.68,9.479999999999997,2.304499999999999,1522.18994140625,1522.18994140625,1522.18994140625
2007-06-28,39.02,25.2,35.77,3.249999999999993,1.6594999999999984,1505.7099609375,1505.7099609375,1505.7099609375
2007-07-05,43.84,23.29,32.879999999999995,10.960000000000008,1.3824999999999985,1525.4000244140625,1525.4000244140625,1525.4000244140625
2007-07-12,43.64,26.36,30.0,13.64,0.4874999999999986,1547.699951171875,1547.699951171875,1547.699951171875
2007-07-19,41.77,21.52,36.71,5.060000000000002,0.8889999999999987,1553.0799560546875,1553.0799560546875,1553.0799560546875
2007-07-26,44.21,18.95,36.84,7.369999999999997,1.7119999999999986,1482.6600341796875,1482.6600341796875,1482.6600341796875
2007-08-02,45.88,14.12,40.0,5.879999999999996,2.6244999999999985,1472.199951171875,1472.199951171875,1472.199951171875
2007-08-09,45.76,15.25,38.98,6.780000000000001,2.4239999999999986,1453.0899658203125,1453.0899658203125,1453.0899658203125
2007-08-16,42.22,12.22,45.56,-3.3400000000000034,1.4034999999999982,1411.27001953125,1411.27001953125,1411.27001953125
2007-08-23,41.28,15.6,43.120000000000005,-1.840000000000004,1.6874999999999982,1462.5,1462.5,1462.5
2007-08-30,40.3,13.43,46.27,-5.969999999999999,1.2479999999999987,1457.6400146484375,1457.6400146484375,1457.6400146484375
2007-09-06,38.38,19.19,42.42,-4.040000000000006,0.1784999999999984,1478.550048828125,1478.550048828125,1478.550048828125
2007-09-13,40.0,24.71,35.29,4.710000000000001,0.3504999999999983,1483.949951171875,1483.949951171875,1483.949951171875
2007-09-20,39.24,29.110000000000003,31.65,7.590000000000003,2.015999999999999,1518.75,1518.75,1518.75
2007-09-27,49.370000000000005,16.46,34.18,15.190000000000005,2.775499999999999,1531.3800048828125,1531.3800048828125,1531.3800048828125
2007-10-04,51.81,22.89,25.3,26.51,4.011999999999999,1542.8399658203125,1542.8399658203125,1542.8399658203125
2007-10-11,54.64,19.59,25.77,28.87,5.515499999999999,1554.4100341796875,1554.4100341796875,1554.4100341796875
2007-10-18,41.96,22.32,35.709999999999994,6.25,6.400999999999999,1540.0799560546875,1540.0799560546875,1540.0799560546875
2007-10-25,31.25,20.54,48.21,-16.959999999999994,5.652,1514.4000244140625,1514.4000244140625,1514.4000244140625
2007-11-01,44.71,18.82,36.47,8.240000000000002,6.3815,1508.43994140625,1508.43994140625,1508.43994140625
2007-11-08,36.19,12.38,51.43,-15.240000000000002,5.1455,1474.77001953125,1474.77001953125,1474.77001953125
2007-11-15,33.01,17.48,49.51,-16.5,4.158,1451.1500244140625,1451.1500244140625,1451.1500244140625
2007-11-22,25.58,21.71,52.71,-27.13,2.2535000000000003,1416.77001953125,1416.77001953125,1416.77001953125
2007-11-29,28.57,15.310000000000002,56.120000000000005,-27.550000000000004,0.19399999999999995,1469.719970703125,1469.719970703125,1469.719970703125
2007-12-06,40.65,19.51,39.84,0.8100000000000023,-0.01850000000000005,1507.3399658203125,1507.3399658203125,1507.3399658203125
2007-12-13,47.620000000000005,16.669999999999998,35.709999999999994,11.91000000000001,0.20850000000000063,1488.4100341796875,1488.4100341796875,1488.4100341796875
2007-12-20,35.85,16.98,47.17,-11.32,-0.6514999999999992,1460.1199951171875,1460.1199951171875,1460.1199951171875
2007-12-27,30.0,20.0,50.0,-20.0,-1.9904999999999995,1476.27001953125,1476.27001953125,1476.27001953125
2008-01-03,25.71,19.05,55.24,-29.53,-3.2999999999999994,1447.1600341796875,1447.1600341796875,1447.1600341796875
2008-01-10,19.63,21.5,58.88,-39.25,-5.170499999999999,1420.3299560546875,1420.3299560546875,1420.3299560546875
2008-01-17,24.3,21.3,54.44,-30.14,-6.379,1333.25,1333.25,1333.25
2008-01-24,25.14,15.85,59.02,-33.879999999999995,-7.870999999999998,1352.0699462890625,1352.0699462890625,1352.0699462890625
2008-01-31,30.08,21.05,48.870000000000005,-18.790000000000003,-9.046,1378.550048828125,1378.550048828125,1378.550048828125
2008-02-07,34.11,18.69,47.2,-13.089999999999996,-10.08,1336.9100341796875,1336.9100341796875,1336.9100341796875
2008-02-14,33.33,24.81,41.86,-8.530000000000001,-11.266,1348.8599853515625,1348.8599853515625,1348.8599853515625
2008-02-21,33.18,22.12,44.7,-11.520000000000003,-13.167499999999999,1342.530029296875,1342.530029296875,1342.530029296875
2008-02-28,34.31,20.44,45.26,-10.949999999999996,-15.158499999999998,1367.6800537109375,1367.6800537109375,1367.6800537109375
2008-03-06,21.98,26.37,51.65,-29.67,-16.9545,1304.3399658203125,1304.3399658203125,1304.3399658203125
2008-03-13,20.42,20.42,59.150000000000006,-38.73,-18.043,1315.47998046875,1315.47998046875,1315.47998046875
2008-03-20,25.21,20.51,54.27,-29.059999999999995,-19.908,1329.510009765625,1329.510009765625,1329.510009765625
2008-03-27,41.6,24.8,33.6,8.0,-18.746000000000002,1325.760009765625,1325.760009765625,1325.760009765625
2008-04-03,36.7,23.94,39.36,-2.6599999999999966,-18.054,1369.31005859375,1369.31005859375,1369.31005859375
2008-04-10,45.76,16.950000000000003,37.29,8.469999999999999,-16.274,1360.550048828125,1360.550048828125,1360.550048828125
2008-04-17,30.37,20.94,48.69,-18.32,-15.8125,1365.56005859375,1365.56005859375,1365.56005859375
2008-04-24,46.67,25.83,27.500000000000004,19.17,-14.894499999999999,1388.8199462890625,1388.8199462890625,1388.8199462890625
2008-05-01,53.290000000000006,20.39,26.32,26.97000000000001,-14.141499999999999,1409.3399658203125,1409.3399658203125,1409.3399658203125
2008-05-08,52.81,22.47,24.72,28.090000000000003,-12.171000000000001,1397.6800537109375,1397.6800537109375,1397.6800537109375
2008-05-15,45.16,25.16,29.68,15.479999999999997,-10.396999999999998,1423.5699462890625,1423.5699462890625,1423.5699462890625
2008-05-22,46.3,19.44,34.260000000000005,12.04,-8.318499999999998,1394.3499755859375,1394.3499755859375,1394.3499755859375
2008-05-29,31.36,22.88,45.76,-14.4,-7.075999999999999,1398.260009765625,1398.260009765625,1398.260009765625
2008-06-05,43.48,18.48,38.04,5.440000000000005,-5.296999999999999,1404.050048828125,1404.050048828125,1404.050048828125
2008-06-12,31.25,15.18,53.56999999999999,-22.32,-4.718999999999999,1339.8699951171875,1339.8699951171875,1339.8699951171875
2008-06-19,32.98,21.28,45.74,-12.759999999999998,-4.417499999999999,1342.8299560546875,1342.8299560546875,1342.8299560546875
2008-06-26,31.25,16.48,52.27,-21.020000000000003,-4.813999999999999,1283.1500244140625,1283.1500244140625,1283.1500244140625
2008-07-03,23.93,23.93,52.14,-28.21,-5.797999999999999,1262.9000244140625,1262.9000244140625,1262.9000244140625
2008-07-10,22.17,22.66,55.17,-32.99999999999999,-6.871999999999998,1253.3900146484375,1253.3900146484375,1253.3900146484375
2008-07-17,25.0,16.86,58.14,-33.14,-7.9815,1260.3199462890625,1260.3199462890625,1260.3199462890625
2008-07-24,35.82,20.14,44.03,-8.21,-6.908499999999998,1252.5400390625,1252.5400390625,1252.5400390625
2008-07-31,40.0,18.82,41.18,-1.1799999999999995,-5.030999999999999,1267.3800048828125,1267.3800048828125,1267.3800048828125
2008-08-07,35.61,21.97,42.42,-6.810000000000002,-3.918499999999999,1266.0699462890625,1266.0699462890625,1266.0699462890625
2008-08-14,42.86,18.18,38.96,3.899999999999999,-4.123499999999998,1292.9300537109375,1292.9300537109375,1292.9300537109375
2008-08-21,38.1,24.6,37.3,0.8000000000000043,-3.950499999999999,1277.719970703125,1277.719970703125,1277.719970703125
2008-08-28,30.680000000000003,23.86,45.45,-14.77,-5.112499999999999,1300.6800537109375,1300.6800537109375,1300.6800537109375
2008-09-04,37.04,19.75,43.21,-6.170000000000002,-4.504999999999999,1236.8299560546875,1236.8299560546875,1236.8299560546875
2008-09-11,29.270000000000003,15.85,54.88,-25.609999999999992,-6.743999999999998,1249.050048828125,1249.050048828125,1249.050048828125
2008-09-18,27.21,18.37,54.42,-27.21,-9.453,1206.510009765625,1206.510009765625,1206.510009765625
2008-09-25,34.04,20.21,45.74,-11.699999999999996,-11.442499999999999,1209.1800537109375,1209.1800537109375,1209.1800537109375
2008-10-02,33.33,11.67,55.00000000000001,-21.67000000000001,-13.3,1114.280029296875,1114.280029296875,1114.280029296875
2008-10-09,31.47,7.689999999999999,60.84,-29.370000000000005,-15.370499999999998,909.9199829101562,909.9199829101562,909.9199829101562
2008-10-16,40.94,19.3,39.77,1.1699999999999946,-14.591999999999999,946.4299926757812,946.4299926757812,946.4299926757812
2008-10-23,38.74,22.52,38.74,0.0,-14.863999999999999,908.1099853515624,908.1099853515624,908.1099853515625
2008-10-30,37.14,22.29,40.57,-3.43,-13.9195,954.0900268554688,954.0900268554688,954.0900268554688
2008-11-06,44.83,21.84,33.33,11.5,-12.706500000000002,904.8800048828124,904.8800048828124,904.8800048828125
2008-11-13,38.33,19.17,42.5,-4.170000000000002,-11.864,911.2899780273438,911.2899780273438,911.2899780273438
2008-11-20,24.37,18.49,57.14,-32.77,-12.092,752.4400024414062,752.4400024414062,752.4400024414062
2008-11-27,31.25,23.86,44.89,-13.64,-11.124,887.6799926757812,887.6799926757812,887.6799926757812
2008-12-04,26.67,25.56,47.78,-21.110000000000003,-10.5225,845.219970703125,845.219970703125,845.219970703125
2008-12-11,37.5,22.66,39.84,-2.3399999999999963,-10.229000000000001,873.5900268554688,873.5900268554688,873.5900268554688
2008-12-18,39.73,24.66,35.620000000000005,4.109999999999992,-9.964500000000003,885.280029296875,885.280029296875,885.280029296875
2008-12-25,28.95,27.19,43.86,-14.91,-10.3695,868.1500244140625,868.1500244140625,868.1500244140625
2009-01-01,24.0,21.33,54.67,-30.669999999999995,-12.098,903.25,903.25,903.25
2009-01-08,48.7,16.23,35.06,13.639999999999992,-11.456000000000001,909.72998046875,909.72998046875,909.72998046875
2009-01-15,27.63,25.0,47.370000000000005,-19.74000000000001,-11.704500000000001,843.739990234375,843.739990234375,843.739990234375
2009-01-22,27.21,26.47,46.32,-19.11,-12.351500000000001,827.5,827.5,827.5
2009-01-29,25.27,27.47,47.25,-21.98,-12.170000000000003,845.1400146484375,845.1400146484375,845.1400146484375
2009-02-05,24.63,31.34,44.03,-19.4,-11.779500000000002,845.8499755859375,845.8499755859375,845.8499755859375
2009-02-12,32.910000000000004,27.85,39.24,-6.329999999999998,-11.511000000000003,835.1900024414062,835.1900024414062,835.1900024414062
2009-02-19,21.64,21.64,56.720000000000006,-35.080000000000005,-12.181500000000003,778.9400024414062,778.9400024414062,778.9400024414062
2009-02-26,24.3,20.56,55.14,-30.84,-12.255,752.8300170898438,752.8300170898438,752.8300170898438
2009-03-05,18.92,10.81,70.27,-51.35,-14.881,682.5499877929688,682.5499877929688,682.5499877929688
2009-03-12,27.64,17.89,54.47,-26.83,-16.222500000000004,750.739990234375,750.739990234375,750.739990234375
2009-03-19,45.06,16.669999999999998,38.27,6.790000000000006,-15.711500000000001,784.0399780273438,784.0399780273438,784.0399780273438
2009-03-26,39.13,18.48,42.39,-3.260000000000005,-16.4495,832.8599853515625,832.8599853515625,832.8599853515625
2009-04-02,42.66,20.28,37.06,5.600000000000001,-15.960999999999999,834.3800048828125,834.3800048828125,834.3800048828125
2009-04-09,35.709999999999994,20.0,44.29,-8.580000000000005,-14.751500000000002,856.5599975585938,856.5599975585938,856.5599975585938
2009-04-16,44.14,20.0,35.86,8.280000000000001,-13.6555,865.2999877929688,865.2999877929688,865.2999877929688
2009-04-23,31.82,29.55,38.64,-6.820000000000004,-12.940999999999999,851.9199829101562,851.9199829101562,851.9199829101562
2009-04-30,36.09,20.3,43.61,-7.519999999999996,-13.200000000000003,872.8099975585938,872.8099975585938,872.8099975585938
2009-05-07,44.09,22.58,33.33,10.760000000000003,-12.867499999999998,907.3900146484376,907.3900146484376,907.3900146484375
2009-05-14,43.81,20.95,35.24,8.57,-11.6935,893.0700073242188,893.0700073242188,893.0700073242188
2009-05-21,33.72,20.93,45.35,-11.630000000000004,-10.7415,888.3300170898438,888.3300170898438,888.3300170898438
2009-05-28,40.37,11.01,48.620000000000005,-8.250000000000007,-11.836,906.8300170898438,906.8300170898438,906.8300170898438
2009-06-04,47.56,15.85,36.59,10.97,-10.3005,942.4600219726562,942.4600219726562,942.4600219726562
2009-06-11,39.25,21.5,39.25,0.0,-9.345,944.8900146484376,944.8900146484376,944.8900146484375
2009-06-18,33.33,20.24,46.43,-13.1,-8.901,918.3699951171876,918.3699951171876,918.3699951171875
2009-06-25,28.000000000000004,23.200000000000003,48.8,-20.8,-8.971,920.260009765625,920.260009765625,920.260009765625
2009-07-02,37.84,17.57,44.59,-6.75,-8.992,896.4199829101562,896.4199829101562,896.4199829101562
2009-07-09,27.91,17.44,54.65,-26.74,-8.575,882.6799926757812,882.6799926757812,882.6799926757812
2009-07-16,28.68,24.26,47.06,-18.380000000000003,-7.952000000000001,940.739990234375,940.739990234375,940.739990234375
2009-07-23,37.6,20.0,42.4,-4.799999999999997,-5.6245,976.2899780273438,976.2899780273438,976.2899780273438
2009-07-30,47.67,20.93,31.4,16.270000000000003,-3.4695,986.75,986.75,986.75
2009-08-06,50.0,14.84,35.160000000000004,14.839999999999996,-3.067000000000001,997.0800170898438,997.0800170898438,997.0800170898438
2009-08-13,51.0,16.0,33.0,18.0,-2.0040000000000004,1012.72998046875,1012.72998046875,1012.72998046875
2009-08-20,34.07,25.93,40.0,-5.93,-2.5805000000000007,1007.3699951171876,1007.3699951171876,1007.3699951171875
2009-08-27,33.98,17.48,48.54,-14.560000000000002,-2.8795,1030.97998046875,1030.97998046875,1030.97998046875
2009-09-03,37.97,24.05,37.97,0.0,-3.2935000000000003,1003.239990234375,1003.239990234375,1003.239990234375
2009-09-10,37.330000000000005,18.67,44.0,-6.669999999999995,-3.286,1044.1400146484375,1044.1400146484375,1044.1400146484375
2009-09-17,42.14,17.86,40.0,2.140000000000001,-2.803,1065.489990234375,1065.489990234375,1065.489990234375
2009-09-24,39.09,16.36,44.55,-5.459999999999994,-3.614,1050.780029296875,1050.780029296875,1050.780029296875
2009-10-01,43.55,20.97,35.480000000000004,8.069999999999993,-3.6390000000000002,1029.8499755859375,1029.8499755859375,1029.8499755859375
2009-10-08,35.09,23.68,41.23,-6.140000000000001,-3.3645000000000005,1065.47998046875,1065.47998046875,1065.47998046875
2009-10-15,47.3,18.92,33.78,13.519999999999996,-2.276,1096.56005859375,1096.56005859375,1096.56005859375
2009-10-22,40.48,23.81,35.709999999999994,4.770000000000003,-2.586,1092.9100341796875,1092.9100341796875,1092.9100341796875
2009-10-29,33.650000000000006,24.04,42.31,-8.65999999999999,-3.0189999999999992,1066.1099853515625,1066.1099853515625,1066.1099853515625
2009-11-05,22.22,22.22,55.56,-33.33999999999999,-4.030999999999999,1066.6300048828125,1066.6300048828125,1066.6300048828125
2009-11-12,38.6,22.8,38.6,0.0,-2.9909999999999988,1087.239990234375,1087.239990234375,1087.239990234375
2009-11-19,42.73,25.45,31.82,10.910000000000007,-2.1079999999999983,1094.9000244140625,1094.9000244140625,1094.9000244140625
2009-11-26,41.66,16.66,41.66,0.0,-0.7709999999999984,1110.6300048828125,1110.6300048828125,1110.6300048828125
2009-12-03,41.58,24.75,33.660000000000004,7.919999999999995,0.5440000000000016,1099.9200439453125,1099.9200439453125,1099.9200439453125
2009-12-10,42.68,21.95,35.370000000000005,7.309999999999995,1.149500000000001,1102.3499755859375,1102.3499755859375,1102.3499755859375
2009-12-17,42.11,29.47,28.42,13.689999999999998,1.0205000000000009,1096.0799560546875,1096.0799560546875,1096.0799560546875
2009-12-24,37.68,24.64,37.68,0.0,0.2785000000000011,1126.47998046875,1126.47998046875,1126.47998046875
2009-12-31,49.18,27.87,22.95,26.23,0.6900000000000011,1115.0999755859375,1115.0999755859375,1115.0999755859375
2010-01-07,41.0,33.0,26.0,15.0,1.7365000000000008,1141.68994140625,1141.68994140625,1141.68994140625
2010-01-14,47.44,25.64,26.92,20.52,3.4905000000000017,1148.4599609375,1148.4599609375,1148.4599609375
2010-01-21,40.0,25.26,34.74,5.259999999999998,3.753500000000001,1116.47998046875,1116.47998046875,1116.47998046875
2010-01-28,35.0,28.33,36.67,-1.6700000000000017,4.003500000000001,1084.530029296875,1084.530029296875,1084.530029296875
2010-02-04,29.23,27.69,43.08,-13.849999999999998,3.2040000000000006,1063.1099853515625,1063.1099853515625,1063.1099853515625
2010-02-11,36.75,21.37,41.88,-5.130000000000003,3.2205000000000004,1078.469970703125,1078.469970703125,1078.469970703125
2010-02-18,35.85,28.93,35.22,0.6300000000000026,2.8485000000000005,1106.75,1106.75,1106.75
2010-02-25,34.89,35.57,29.53,5.359999999999999,3.4235000000000007,1102.93994140625,1102.93994140625,1102.93994140625
2010-03-04,35.86,37.93,26.21,9.65,3.2300000000000013,1122.969970703125,1122.969970703125,1122.969970703125
2010-03-11,45.29,29.41,25.290000000000003,20.0,3.9915000000000007,1150.239990234375,1150.239990234375,1150.239990234375
2010-03-18,35.370000000000005,34.760000000000005,29.880000000000003,5.490000000000002,4.699000000000001,1165.8299560546875,1165.8299560546875,1165.8299560546875
2010-03-25,32.39,32.95,34.660000000000004,-2.270000000000003,6.2524999999999995,1165.72998046875,1165.72998046875,1165.72998046875
2010-04-01,41.3,27.54,31.16,10.139999999999995,6.7595,1178.0999755859375,1178.0999755859375,1178.0999755859375
2010-04-08,42.86,26.790000000000003,30.36,12.5,6.839,1186.43994140625,1186.43994140625,1186.43994140625
2010-04-15,48.48,21.82,29.7,18.780000000000005,7.7780000000000005,1211.6700439453125,1211.6700439453125,1211.6700439453125
2010-04-22,38.12,27.62,34.25,3.869999999999997,7.5755,1208.6700439453125,1208.6700439453125,1208.6700439453125
2010-04-29,41.36,30.0,28.64,12.72,7.846000000000001,1206.780029296875,1206.780029296875,1206.780029296875
2010-05-06,39.13,32.300000000000004,28.57,10.559999999999995,7.6895,1128.1500244140625,1128.1500244140625,1128.1500244140625
2010-05-13,36.6,26.8,36.6,0.0,7.6895,1157.43994140625,1157.43994140625,1157.43994140625
2010-05-20,41.3,25.0,33.7,7.599999999999994,6.758,1071.5899658203125,1071.5899658203125,1071.5899658203125
2010-05-27,29.83,19.3,50.88,-21.05,4.955499999999999,1103.06005859375,1103.06005859375,1103.06005859375
2010-06-03,37.09,22.07,40.85,-3.759999999999991,3.7415000000000007,1102.8299560546875,1102.8299560546875,1102.8299560546875
2010-06-10,34.48,22.41,43.1,-8.620000000000005,3.0475,1086.8399658203125,1086.8399658203125,1086.8399658203125
2010-06-17,42.45,26.89,30.66,11.79,3.7205,1116.0400390625,1116.0400390625,1116.0400390625
2010-06-24,34.46,33.11,32.43,2.030000000000001,4.5145,1073.68994140625,1073.68994140625,1073.68994140625
2010-07-01,24.68,33.33,41.99,-17.310000000000002,3.905499999999999,1027.3699951171875,1027.3699951171875,1027.3699951171875
2010-07-08,20.94,21.99,57.07,-36.13,2.0675,1070.25,1070.25,1070.25
2010-07-15,39.37,22.84,37.8,1.5700000000000005,1.8779999999999997,1096.47998046875,1096.47998046875,1096.47998046875
2010-07-22,32.16,22.81,45.03,-12.870000000000005,0.7519999999999996,1093.6700439453125,1093.6700439453125,1093.6700439453125
2010-07-29,40.0,26.67,33.33,6.670000000000002,0.08549999999999969,1101.530029296875,1101.530029296875,1101.530029296875
2010-08-05,30.39,31.37,38.24,-7.850000000000001,-0.5815000000000005,1125.81005859375,1125.81005859375,1125.81005859375
